,Unnamed: 0,mfcc avg,mfcc mdn,mfcc std,mfcc sum,spc avg,spc mdn,spc std,spc sum,zcr avg,zcr mdn,zcr std,zcr sum,chroma avg,chroma mdn,chroma std,chroma sum,sro avg,sro mdn,sro std,sro sum,spbw avg,spbw mdn,spbw std,spbw sum,rms avg,rms mdn,rms std,rms sum,spfl avg,spfl mdn,spfl std,spfl sum,spct avg,spct mdn,spct std,spct sum,poly avg,poly mdn,poly std,poly sum,tc avg,tc mdn,tc std,tc sum,ac avg,ac mdn,ac std,ac sum,file name,filename,category,class
100,100,-7.586686134338379,-7.247237205505371,43.11281204223633,-32774.484375,1957.439811364238,1932.9608354465336,298.8015121169489,422806.9992546754,0.0985740379050926,0.09765625,0.023125129752095103,21.2919921875,0.4989967942237854,0.4615046679973602,0.2646391987800598,1293.399658203125,4045.4010009765625,4048.2421875,577.6821967849922,873806.6162109375,2073.894453347991,2067.3401089700305,190.84508937403282,447961.2019231661,0.07932237535715103,0.050354331731796265,0.0734165832400322,17.13363265991211,0.01744404062628746,0.014116471633315088,0.011617439799010755,3.7679128646850586,18.51567022964613,16.220095368514336,7.467493636510178,27995.69338722495,1.2927625215141805,0.4974702344235931,2.0570990641899334,558.4734092941259,-0.0030784686611324925,-0.0015993015328758606,0.04006506886182256,-3.9896953848277104,0.005683947589219056,-0.036809577926307936,13.684826096396645,626.6552217114007,1-208757-B-2.wav,1-208757-B-2.wav,pig,animals
101,101,-5.229625225067139,-5.896686553955077,38.68185806274414,-22591.98046875,1938.9060090122528,1903.5331568242648,343.7607108616163,418803.69794664654,0.10120533130787036,0.09912109375,0.025169308450205027,21.8603515625,0.5181766152381897,0.4863316416740418,0.2644622027873993,1343.11376953125,3885.347493489584,3795.22705078125,791.1595004962381,839235.05859375,2034.6700711554709,2031.8486815219626,276.79368894152594,439488.73536958173,0.10410012304782867,0.08203725516796112,0.0878048986196518,22.485626220703125,0.01931177452206612,0.01418584957718849,0.0158262699842453,4.171343326568604,18.300770764891066,16.192060732529455,7.398805479572661,27670.765396515293,1.66737824829971,0.5267235626698071,2.3557318242970062,720.3074032654747,0.0050919865020639925,0.002024655766291108,0.039249595108342125,6.599214506674937,0.010482276923416266,-0.034812111824366936,23.95421217306617,1155.6710308066433,1-208757-C-2.wav,1-208757-C-2.wav,pig,animals
102,102,-3.8934557437896733,-5.981668949127197,38.66757583618164,-16819.728515625,1796.6862332625683,1770.1138495695745,276.2721905488096,388084.22638471477,0.09389693648726853,0.09130859375,0.020472782629018145,20.28173828125,0.5274766087532043,0.4902933239936829,0.2541950047016144,1367.2193603515625,3547.59521484375,3536.82861328125,606.169831736735,766280.56640625,1891.5248162614262,1880.304991958608,257.52661009660903,408569.36031246796,0.14280682802200315,0.10372456908226013,0.10379336774349213,30.846275329589844,0.012542180716991423,0.0101880244910717,0.008590966463088991,2.709110975265503,18.748101955174626,17.045309566458734,7.592597864705382,28347.130156224037,2.401812740851042,0.5989535497256118,3.5352598085549363,1037.58310404765,0.0014588485457265946,0.001970985589468851,0.03752317429314292,1.8906677152616664,0.022474676468665102,0.028523399612265805,33.56689848914831,2477.833080670328,1-208757-D-2.wav,1-208757-D-2.wav,pig,animals
103,103,-6.140148639678955,-6.600893974304199,47.47563171386719,-26525.44140625,1633.4608844520346,1620.5277489355008,255.8574228577541,352827.5510416395,0.07488109447337964,0.07421875,0.015391317228484837,16.17431640625,0.5276613831520081,0.5016109347343445,0.26125073432922363,1367.6982421875,3414.7572835286464,3402.24609375,624.6567971543318,737587.5732421875,1866.3164834590275,1865.8920483381376,255.39721481695165,403124.3604271499,0.0829916000366211,0.07024287432432175,0.04562034830451012,17.926185607910156,0.008783706463873386,0.006238904781639576,0.007136714179068805,1.8972806930541992,18.892523825097236,16.612427487475482,7.6049704565833425,28565.496023547013,1.275223761194705,0.4126341575456785,1.6442887898842362,550.8966648361126,-0.009403726008736771,-0.00879444911019947,0.04016931927138846,-12.187228907322854,0.004544856649233734,-0.008478484100127281,12.78519267509919,501.07044557801925,1-208757-E-2.wav,1-208757-E-2.wav,pig,animals
104,104,-10.720380783081056,3.6226711273193364,74.10675811767578,-46312.046875,3185.915311497063,3049.708682726543,1054.7841157057926,688157.7072833654,0.20205123336226846,0.192138671875,0.09916640842525452,43.64306640625,0.3117257058620453,0.17875047028064728,0.3197120428085327,807.9930419921875,5295.024617513021,4990.31982421875,1689.585799767998,1143725.3173828123,2129.0291767892604,2152.8685717486096,366.35613451810434,459870.30218648026,0.053964421153068536,0.037404842674732215,0.0530373677611351,11.656314849853516,0.01289212703704834,0.009047472849488258,0.012838579714298248,2.7846994400024414,22.729414182811627,23.227055923576398,7.872067595398387,34366.874244411185,0.4886239850970559,0.012178571484352913,0.7880075513626321,211.08556156192813,-0.004337063021807581,-0.003200672799721505,0.149607621882096,-5.620833676262626,0.002871989621429389,2.253586860949261e-06,6.6817288613023225,316.63685576259013,1-211527-A-20.wav,1-211527-A-20.wav,crying_baby,human
105,105,-3.946314811706543,5.60004472732544,55.82240295410156,-17048.080078125,2293.945201721308,2262.102759323725,449.9805280635982,495492.16357180255,0.11521402994791667,0.10107421875,0.05936651917543735,24.88623046875,0.45779287815094,0.4108062386512756,0.30924686789512634,1186.59912109375,4338.790893554688,4376.62353515625,860.7843141988989,937178.8330078124,2050.634810657157,1927.9568790938506,423.40128448750283,442937.119101946,0.06779580563306807,0.05120426416397095,0.05199231579899788,14.64389419555664,0.013804842717945576,0.01195533387362957,0.01138014905154705,2.9818460941314697,18.946585839315684,17.463482613026244,6.724572180962969,28647.237789045317,0.962456062645468,0.08514579004390048,1.5148218141661018,415.7810190628421,0.0002518626979952444,-0.001292460082904108,0.06924505695688041,0.3264140566018368,0.0037226774150497404,0.01325239533548822,8.52627418980849,410.42518500923387,1-211527-B-20.wav,1-211527-B-20.wav,crying_baby,human
106,106,-10.868488311767578,0.8564988970756531,66.39745330810547,-46951.87109375,3246.131599425114,3308.590652312883,894.2945746270807,701164.4254758246,0.1959138093171296,0.197265625,0.07121676859443403,42.3173828125,0.2747524380683899,0.1283835470676422,0.3102216720581055,712.1583251953125,5337.791951497396,5081.8359375,1533.271122058031,1152963.0615234377,2199.153572094824,2236.334514161852,293.5883928360067,475017.17157248186,0.07132913917303085,0.05720411241054535,0.05791512876749039,15.40709400177002,0.01242144126445055,0.008129643276333809,0.01541952881962061,2.6830313205718994,24.64450058062581,25.032997342759472,8.17002571203632,37262.48487790623,0.678696093863059,0.01759661003946093,0.9610930440211652,293.19671254884145,0.0358667494606089,0.021154860195409016,0.1787879810875235,46.48330730094914,0.004234206297991388,-0.0008743657011251213,11.25278341599206,466.82124435355047,1-211527-C-20.wav,1-211527-C-20.wav,crying_baby,human
107,107,-2.9553046226501465,0.19824263453483584,17.87722396850586,-12766.916015625,3661.8915920205736,3676.9321224339337,140.4656651168271,790968.583876444,0.2902086046006944,0.289306640625,0.02246533431193939,62.68505859375,0.7273621559143066,0.7228859663009644,0.16135713458061218,1885.32275390625,6813.71358235677,6836.7919921875,297.9593366306518,1471762.1337890625,2479.2371096716165,2480.910805726991,85.02240618503689,535515.215689069,0.0892033576965332,0.08911129087209703,0.009334701113402843,19.26792526245117,0.09999973326921464,0.10027487576007844,0.02417354099452496,21.599943161010746,18.74577755499898,13.892982604602173,13.798764314162742,28343.615663158464,1.8287777873432431,1.4178453565470532,1.8526918139722308,790.0320041322809,-0.0023665889186306114,-0.002709613493080052,0.027184436153486882,-3.0670992385452718,0.004068802931976959,-0.00494901701753403,4.227757027116981,448.5855232504597,1-21189-A-10.wav,1-21189-A-10.wav,rain,natural soundscapes & water
108,108,4.454540252685547,4.846630096435547,40.66088104248047,19243.61328125,1617.694366190248,1529.2801480228186,402.5878248607717,349421.9830970936,0.09941270616319443,0.095703125,0.029817563932224338,21.47314453125,0.3021153211593628,0.17850017547607422,0.2927162051200867,783.0828857421875,2964.5538330078125,2810.0830078125,844.6170244970098,640343.6279296875,1656.3643523771661,1560.3504002630484,295.6282504142252,357774.7001134679,0.1873507648706436,0.18380671739578247,0.04369039461016655,40.46776580810547,0.004450296983122826,0.0013253451324999332,0.009838483296334743,0.9612641334533693,21.935003925470525,21.876936314690237,6.269334901651546,33165.725935311435,2.2574568748820405,1.5280170416516428,2.5251403874421703,975.2213699490414,-0.0009611391955415255,-0.011176410382111104,0.0869531104529619,-1.2456363974218174,0.0205765754257248,-0.07194407443218445,345.16021358234724,2268.567440686159,1-21421-A-46.wav,1-21421-A-46.wav,church_bells,exterior/urban
109,109,4.708017826080322,8.236499786376951,33.108688354492195,20338.63671875,2188.8559390739324,2181.8835556031872,195.78016334422176,472792.88283996936,0.04469355830439815,0.044921875,0.013450229619389905,9.65380859375,0.5981220006942749,0.5810729265213013,0.2272307723760605,1550.332275390625,5743.8323974609375,5813.96484375,502.8022773516549,1240667.7978515623,2821.3922912774183,2804.8560389709723,101.22964354577437,609420.7349159224,0.1473996341228485,0.14858895540237427,0.010209540836513042,31.838321685791016,0.006885665003210306,0.00492493435740471,0.004089261870831251,1.487303614616394,19.091831481417174,17.226322459174146,8.172283855459991,28866.84919990277,1.3817976581726343,1.0112894671113792,1.3944020678710456,596.936588330578,0.00996033580217469,-0.0221824321774423,0.0986574357303268,12.908595199618398,0.03634537058051643,-9.63473031163537,712.8885842023758,4007.077106501936,1-21896-A-35.wav,1-21896-A-35.wav,washing_machine,interior/domestic
110,110,-7.558441638946532,6.592402935028076,112.92642974853516,-32652.46875,954.1870017492746,880.7278990040912,338.48871144696176,206104.3923778433,0.022659866898148147,0.015625,0.020028299980888876,4.89453125,0.4954582154750824,0.4680285453796386,0.3007179796695709,1284.2276611328125,1454.5379638671875,1442.724609375,836.1883920160321,314180.2001953125,1903.994206708782,1985.5308387245611,308.84128430639754,411262.7486490969,0.01891535706818104,0.00972218718379736,0.02017278783023357,4.08571720123291,0.0007381827454082668,0.0005407846183516085,0.0008643096662126483,0.15944747626781464,18.927950322178205,17.13316850602972,6.4994777078475785,28619.06088713345,0.18410689867103,0.03354187100869453,0.4630401160623333,79.53418022588495,0.0050016849873124975,0.0048529375344510866,0.052158845413750494,6.4821837435569964,0.00043044987705270386,-0.003089600042891403,1.9566971884019315,47.45709894506061,1-21934-A-38.wav,1-21934-A-38.wav,clock_tick,interior/domestic
111,111,-11.248272895812988,1.2679147720336914,78.61693572998047,-48592.5390625,2496.771356914259,2552.380150483837,367.5502343515129,539302.6130934799,0.07883933738425926,0.076904296875,0.023675853433250627,17.029296875,0.3747962713241577,0.2759261429309845,0.29082077741622925,971.471923828125,5578.844197591146,6013.14697265625,1100.8118427786646,1205030.3466796877,2681.9921832610503,2858.850232253878,350.95656147987955,579310.3115843867,0.01875443197786808,0.006827402859926225,0.02018771693110466,4.050957202911377,0.024749336764216427,0.021451307460665703,0.012489275075495243,5.345856666564941,18.12724465733675,16.277039465808606,6.525436886254891,27408.393921893163,0.2674128470810596,0.05156382751966418,0.6181797597556371,115.52234993901777,-0.052250635362434066,-0.05132352556039396,0.07731247844962277,-67.71682342971454,0.00038105788064642993,-0.0013031683616906192,1.2165230257753756,42.011631341268895,1-21935-A-38.wav,1-21935-A-38.wav,clock_tick,interior/domestic
112,112,-27.15277099609375,0.0,123.6488800048828,-117299.96875,108.01082264443052,0.0,432.54380909463913,23330.337691196997,0.003008807146990741,0.0,0.013070977558320469,0.64990234375,0.055182013660669334,0.0,0.19223004579544067,143.0317840576172,204.01713053385413,0.0,865.1392325963692,44067.7001953125,155.55738788103076,0.0,529.8475446490012,33600.395782302636,0.005813917145133018,0.0,0.030087158083915714,1.2558060884475708,0.9170248508453368,1.0000007152557373,0.2752135992050171,198.07736206054688,13.008268092508853,12.640427753113215,2.5244702299010973,19668.501355873384,0.0560684312986487,0.0,0.4466376614673848,24.22156232101624,0.003109082366763633,0.0,0.04520492124768695,4.029370747325668,0.0003970968803005584,-2.8372659417798288e-18,1.905326825766815,43.77993105313656,1-223162-A-25.wav,1-223162-A-25.wav,footsteps,human
113,113,-10.911823272705078,1.124962329864502,75.2369155883789,-47139.078125,3197.3701286929854,3136.2006838762914,648.0384115095222,690631.9477976848,0.1766357421875,0.17822265625,0.06485717120469615,38.1533203125,0.39320015907287603,0.3349139094352722,0.31584426760673523,1019.1748046875,6799.906412760418,6675.29296875,1208.5313345997322,1468779.78515625,2775.192372209299,2868.7907668383623,397.96338165776285,599441.5523972084,0.05489864945411682,0.016327301040291786,0.07564688473939896,11.858108520507812,0.04197538271546364,0.0264276172965765,0.04905429109930992,9.066682815551758,20.680397110278523,17.499436077811627,10.20111103353654,31268.760430741127,0.5257338336894951,0.017143525177445572,1.0421402011033625,227.11701615386193,0.009496251332757165,-0.0011532890680155308,0.10818634456337227,12.307141727253285,0.004385458638728546,-0.00024228710562016045,13.006456262412556,483.49681491982216,1-22694-A-20.wav,1-22694-A-20.wav,crying_baby,human
114,114,-10.733537673950195,2.7413971424102783,83.46116638183594,-46368.8828125,2771.4141733375513,2810.7694136197747,1016.5593193164294,598625.461440911,0.13997847945601852,0.118408203125,0.08435545248022981,30.2353515625,0.5027413368225098,0.4768957495689392,0.2990884184837341,1303.1055908203125,5942.217000325521,6556.8603515625,2125.5386359308,1283518.8720703123,2677.503470055905,2774.3835394296593,545.2457227015975,578340.7495320756,0.033317267894744866,0.011354164220392704,0.055041972547769547,7.196529865264893,0.035446304827928536,0.027180975303053856,0.0360574945807457,7.656401634216309,18.655578970471122,16.186735004226232,8.63068454179685,28207.235403352333,0.33787878396699506,0.014232273515950768,0.7535955976614503,145.96363467374184,0.00721515792783869,-0.0005387480308166917,0.08124938783065963,9.350844674478944,0.00207709884147216,-0.000392343465046689,6.263463952502519,229.0001472723056,1-22694-B-20.wav,1-22694-B-20.wav,crying_baby,human
115,115,1.1445127725601196,1.8010406494140625,32.13586807250977,4944.294921875,2049.19901388745,1977.946209289404,249.72603635230885,442626.9869996891,0.1348537868923611,0.13427734375,0.030117237342502105,29.12841796875,0.2916333079338074,0.18774297833442688,0.29439929127693176,755.9135131835938,3635.671997070313,3563.7451171875,429.76401002249696,785305.1513671875,1821.2163610107918,1809.029009571352,136.47191816881823,393382.7339783311,0.21334220468997955,0.2064771950244904,0.05872693285346031,46.08191680908203,0.005448115058243275,0.004201521165668964,0.003912918269634247,1.176792860031128,22.874858959571892,22.690727794501253,6.075870755796185,34586.7867468727,2.688806366283672,1.1552501714148498,2.911541782047488,1161.5643502345465,-0.0030677050336359447,0.000986992939948738,0.09443454855135623,-3.9757457235921847,0.024797392291918158,0.024269423630878847,104.55614964217615,2733.912500183977,1-22804-A-46.wav,1-22804-A-46.wav,church_bells,exterior/urban
116,116,4.133834362030028,5.105978488922119,41.84358215332031,17858.1640625,1772.2777575607595,1775.7533094767102,107.00029373243186,382811.99563312397,0.06551332826967593,0.066162109375,0.01637740591972661,14.15087890625,0.6672403216362,0.6533966064453125,0.1948966681957245,1729.4869384765625,3561.6017659505214,3552.978515625,239.35398955588246,769305.9814453125,1816.054189337676,1808.8677093242786,49.84509151128558,392267.7048969379,0.09101111441850662,0.08903209120035173,0.017684338614344597,19.65840148925781,0.006827296689152718,0.0062775337137281895,0.002693594666197896,1.4746960401535034,17.779458607793536,15.498007172562135,8.181906627339373,26882.54141498382,1.3475794274368995,1.0029347598802971,1.3973438617104599,582.1543126527408,-0.043743231533952896,-0.04043715408959145,0.08910215221815003,-56.69122806800296,0.0050059060351725524,-0.24048165862391305,89.02185036893957,551.9011403777739,1-22882-A-44.wav,1-22882-A-44.wav,engine,exterior/urban
117,117,-32.828575134277344,-8.862847328186035,100.17575073242188,-141819.4375,2977.611552444226,2880.9169155881077,584.6883594400491,643164.0953279529,0.15281168619791666,0.139404296875,0.055087454887154115,33.00732421875,0.35927245020866394,0.2578538656234741,0.30774495005607605,931.2341918945312,6137.860107421875,6599.9267578125,1319.046725361477,1325777.783203125,2653.6054063495835,2802.751370256148,411.15497471118937,573178.76777151,0.006654249969869852,0.002306428970769048,0.010397376492619514,1.437317967414856,0.03197431191802025,0.028318520635366436,0.02220078930258751,6.90645170211792,19.0968960972525,17.157514314221814,6.9252634279393925,28874.50689904578,0.07033838310337602,0.015828230041283354,0.1747471485699686,30.38618150065845,0.010420031629601373,0.012212018671081256,0.0642221061719845,13.504360991963381,7.642606795262851e-05,1.574028172747751e-06,0.2301719184429057,8.425973991777294,1-23094-A-15.wav,1-23094-A-15.wav,water_drops,natural soundscapes & water
118,118,-34.71226119995117,-11.032913208007812,98.25399017333984,-149956.96875,2818.248698811541,2810.55185442554,450.5014308575559,608741.7189432927,0.14530436197916666,0.132080078125,0.05442994134062193,31.3857421875,0.36610570549964905,0.2777144312858581,0.3011256754398346,948.9459838867188,5846.214803059896,6336.14501953125,1303.3051189533635,1262782.3974609377,2583.308217457388,2738.3253319670275,417.10180754394884,557994.5749707958,0.005941560957580805,0.002771959872916341,0.006572327576577663,1.283377170562744,0.02721253782510757,0.026293080300092697,0.016941869631409645,5.877908229827881,18.914114011945255,17.150464452884414,6.7924876947973765,28598.140386061226,0.0661329558518063,0.022653607221506267,0.12235977620644255,28.569436927980323,0.002203408402583436,0.002341482341149805,0.06053404049006113,2.8556172897481336,3.93453984162716e-05,-1.6074914363103535e-05,0.09850319585112097,4.337830175393943,1-23094-B-15.wav,1-23094-B-15.wav,water_drops,natural soundscapes & water
119,119,0.12821802496910095,2.611783266067505,67.45158386230469,553.90185546875,1090.7275838379803,1089.2648034702015,294.55618183062495,235597.1581090038,0.04548701533564815,0.044921875,0.02165882551888811,9.8251953125,0.6503360867500305,0.6434297561645508,0.21449153125286105,1685.671142578125,2079.549153645833,2034.8876953125,716.5773703423185,449182.6171875,1510.4082818261552,1408.8085271429043,358.9399589226516,326248.18887444946,0.08686321973800659,0.05601687356829643,0.08438187092542647,18.762454986572266,0.002301006112247705,0.0013784694019705055,0.002870851894840598,0.4970173239707947,17.078497739495518,14.461599540507482,8.440546853185625,25822.688582117218,1.309210770126508,0.12937683127917193,2.411269496241835,565.5790526946515,-0.013245823634760076,-0.004669959257388238,0.0447166051198224,-17.166587430649063,0.012232228632938021,0.04001023099061594,25.732189948245477,1348.6032067814167,1-23222-A-19.wav,1-23222-A-19.wav,thunderstorm,natural soundscapes & water
120,120,2.748799085617065,3.8411920070648193,63.61933898925781,11874.8125,961.609764623878,909.0769263762967,382.64978883454233,207707.70915875764,0.028150770399305563,0.02490234375,0.018370698313258032,6.08056640625,0.6591704487800598,0.6493968963623047,0.21184173226356506,1708.56982421875,1846.6217041015625,1631.14013671875,1019.6573065468957,398870.2880859375,1663.8566867177085,1573.3088707210595,430.00466490706003,359393.044331025,0.13023298978805542,0.11731503903865816,0.10114141553640366,28.13032531738281,0.0025436198338866234,0.0009038941352628171,0.0054286238737404355,0.5494219064712524,16.81882607512219,14.443831358028845,8.05137262505973,25430.06502558475,1.3266555971564005,0.17266923297992684,1.9135607984453582,573.115217971565,0.009692639496302571,0.00445194521152595,0.04948473930018446,12.561660787208133,0.01776660933183514,-0.058297341925895335,117.14615072745028,1958.768678834824,1-23222-B-19.wav,1-23222-B-19.wav,thunderstorm,natural soundscapes & water
121,121,-17.624319076538086,-4.996099472045898,73.04048919677734,-76137.0546875,3048.8557520307286,3055.431400866828,302.4846386098109,658552.8424386375,0.16532389322916666,0.164306640625,0.025759171387887463,35.7099609375,0.5252560973167419,0.485415518283844,0.2541198432445526,1361.4637451171875,6964.695231119793,7003.67431640625,632.4035081839887,1504374.169921875,2931.540877654676,2924.063830999341,136.8590038888449,633212.82957341,0.008274455554783344,0.00723026506602764,0.0042435149662196645,1.7872824668884275,0.08970774710178375,0.08843199908733368,0.03257985785603523,19.376873016357425,16.34243825720449,14.772276712874381,6.033028442915146,24709.766644893185,0.14360601277460106,0.02015850152073577,0.19676484797438226,62.037797518627656,0.00620457743038569,0.003168094930013929,0.03486190756374439,8.041132349779854,7.718373728022318e-05,-3.0111989257970344e-05,0.07484149046466403,8.509507035144606,1-23706-A-49.wav,1-23706-A-49.wav,hand_saw,exterior/urban
122,122,-0.03590494766831398,-3.649524688720703,31.75147247314453,-155.109375,1851.3402140055007,1856.1086153794415,138.1931958438625,399889.4862251881,0.101806640625,0.10205078125,0.014349787004115622,21.990234375,0.44742104411125183,0.38291841745376587,0.2598596513271332,1159.71533203125,3382.108561197916,3423.779296875,184.69648938356065,730535.44921875,2024.5841960081996,2029.4152206084614,95.70155370236846,437310.18633777107,0.14039237797260284,0.13411809504032135,0.02610915526747704,30.32475280761719,0.01576470583677292,0.015185181051492691,0.004915231838822365,3.4051766395568848,18.010097073858788,16.063888059175042,6.665049607237497,27231.26677567448,2.536119374725609,1.6853079949750709,2.644549229120274,1095.6035698814633,0.013091141891863223,0.0061592494055218,0.03844194681503915,16.96611989185474,0.012767582787873431,-0.35043075194520124,91.2930425952785,1407.626002363046,1-23996-A-35.wav,1-23996-A-35.wav,washing_machine,interior/domestic
123,123,6.1334571838378915,1.638192653656006,17.846553802490234,26496.53515625,3040.843216625774,3041.5377395539813,111.44129498816112,656822.1347911672,0.19539161964699076,0.193603515625,0.029097746010741138,42.20458984375,0.5217372775077821,0.4688834249973297,0.2501815855503082,1352.343017578125,6969.829305013021,6998.291015625,312.48362204065575,1505483.1298828125,3024.7778017492305,3011.8698294945384,87.75365597617281,653352.0051778338,0.22188960015773773,0.2205763161182404,0.020319616422057152,47.92815399169922,0.052003163844347,0.05091652274131775,0.011336769908666609,11.232683181762695,18.587345584118776,15.955455765036984,8.277869867404537,28104.066523187594,3.4782162107803636,2.9479602358167454,3.4922818850156103,1502.5894030571176,0.009265114413903064,0.014831124003539354,0.06812111704905141,12.007588280418371,0.029505615348605883,0.06104759590399032,108.83602961479431,3252.9940921837983,1-23996-B-35.wav,1-23996-B-35.wav,washing_machine,interior/domestic
124,124,1.235899567604065,4.39370059967041,49.6019401550293,5339.0859375,1662.0391057873273,1602.0468488457395,324.26803149460886,359000.44685006264,0.12557192201967593,0.1171875,0.042695207595205585,27.12353515625,0.3412843346595764,0.2362573891878128,0.2958745062351227,884.6090087890625,2794.3817138671875,2788.5498046875,367.81484386745353,603586.4501953125,1555.8273802648534,1518.7224299691723,159.15475046882003,336058.7141372084,0.09919170290231703,0.08052314072847366,0.057633373886346824,21.42540740966797,0.002909660805016756,0.0017885258421301844,0.002963845618069172,0.6284867525100708,21.33562651754394,21.063084563997094,7.851988653030113,32259.467294526436,1.2379262678389389,0.5335246048188768,1.3704401216370783,534.7841477064215,0.014373950376713447,0.0034502814523875865,0.05952890420239285,18.62863968822063,0.006884830133344125,-0.006306113911045904,50.35248150489403,759.0525222011897,1-24074-A-43.wav,1-24074-A-43.wav,car_horn,exterior/urban
125,125,4.216158390045166,4.849843978881836,34.849571228027344,18213.8046875,2117.3341107668075,2157.9492572953613,449.0353131716346,457344.16792563046,0.11149088541666667,0.10400390625,0.04387517913462993,24.08203125,0.4161945879459381,0.34907495975494385,0.3089068531990051,1078.7763671875,4305.344645182292,4279.72412109375,1052.2780728989103,929954.443359375,2232.3267696238822,2273.0028073679364,273.5845504051701,482182.5822387585,0.1390477567911148,0.09878813475370407,0.08388439565896988,30.03431701660156,0.009751379489898682,0.00849630869925022,0.0055557312443852425,2.1062979698181152,20.70585077687032,19.16785574608199,8.467077965006936,31307.246374627925,1.7907752872065863,0.804666239905086,2.1772552911753484,773.6149240732452,-0.009272744480664005,-0.020547131076455408,0.07889173681549884,-12.017476846940546,0.01452633540604138,-0.030600188301426506,53.881580294871114,1601.528478516062,1-24076-A-43.wav,1-24076-A-43.wav,car_horn,exterior/urban
126,126,-5.8493170738220215,3.1938014030456543,108.21426391601562,-25269.05078125,474.9774291248612,443.00190605939537,130.69931102482414,102595.12469097004,0.016224048755787042,0.015869140625,0.00503044285554144,3.50439453125,0.6308028101921082,0.6171458959579468,0.22163693606853485,1635.0408935546875,696.3399251302085,678.2958984375,215.50307603683697,150409.423828125,989.0940916543907,981.578136029021,304.77577656886297,213644.3237973484,0.026998266577720642,0.017415415495634082,0.02411415614187717,5.831625461578369,0.00015209929551929235,7.387540972558782e-05,0.0001933491585077718,0.032853446900844574,17.032145447466853,14.682157905290554,7.7464333672443315,25752.60391656988,0.2770863220402569,0.0509057781883016,0.4610862804853347,119.701291121391,-0.0032875567034776412,0.002490878806738342,0.05819841417601083,-4.260673487707024,0.0009231246195064284,-0.007485104990563409,3.65587187523081,101.77448930058372,1-24524-A-19.wav,1-24524-A-19.wav,thunderstorm,natural soundscapes & water
127,127,-4.141434192657472,2.480369329452514,82.42819213867188,-17890.99609375,1042.5703253247036,1034.7787609145876,483.67769261536364,225195.19027013602,0.04161693431712963,0.035888671875,0.01869474280547552,8.9892578125,0.6116727590560913,0.6103227138519287,0.2446960508823395,1585.455810546875,2255.0048828125,1943.37158203125,1419.3779418029599,487081.0546875,1331.7294493273896,1098.485106777941,620.2847007217298,287653.5610547161,0.0625765472650528,0.032119564712047584,0.08427797257900238,13.516534805297852,0.0017471426399424672,0.000572058605030179,0.0026322011835873127,0.3773828148841858,17.353460339055033,14.873865237226227,8.048841656338452,26238.43203265121,0.7687729558180597,0.011998549241777208,1.752821649342818,332.1099169134018,-0.01514945361279028,-0.011882494102948723,0.04202578822321777,-19.633691882176205,0.007866259404577264,-0.0013481306121184244,20.08502855603997,867.2550993546434,1-24524-B-19.wav,1-24524-B-19.wav,thunderstorm,natural soundscapes & water
128,128,-3.319554328918457,2.900489330291748,78.50778198242188,-14340.474609375,1353.0418248048725,1136.3208040245122,592.6140877969034,292257.0341578525,0.053265606915509266,0.055419921875,0.02548017937293296,11.50537109375,0.6490752696990967,0.6382236480712891,0.2159726321697235,1682.403076171875,2875.9287516276036,2196.38671875,1707.3980020584775,621200.6103515625,1693.872765300256,1463.3236485506845,614.6795995558186,365876.51730485534,0.057188507169485085,0.03155165910720825,0.07092779874801636,12.352717399597168,0.004282617941498756,0.00152826274279505,0.005435771774500608,0.9250454306602478,17.023588110479697,14.281636415446949,8.487263622578174,25739.665223045304,0.8835273920865218,0.017783842436838733,1.9365468247328024,381.6838333813774,-0.0161781532377794,-0.005427498312202785,0.05399681496231727,-20.9668865961621,0.004255923694002407,-0.0005208589618886713,13.939908835314345,469.2155872637653,1-24524-C-19.wav,1-24524-C-19.wav,thunderstorm,natural soundscapes & water
129,129,5.057295799255371,-0.035811185836791985,25.82973861694336,21847.517578125,3212.6089199932826,3277.520356562777,621.0263751893988,693923.5267185491,0.21807861328125,0.22607421875,0.06017744623017957,47.10498046875,0.571221649646759,0.5503191351890564,0.2300063967704773,1480.6064453125,6289.589436848957,6330.76171875,1098.1692463636114,1358551.318359375,2607.805692091752,2644.6654341989706,306.05984892635684,563286.0294918184,0.24155500531196594,0.2202572524547577,0.1243361309170723,52.1758804321289,0.107675738632679,0.0907050594687462,0.06807725131511687,23.25795936584473,18.05897374482609,15.249101577086167,8.646202368735063,27305.16830217705,4.5670616757946805,1.1664885145415602,5.681569922361004,1972.9706439433014,0.004713976761026371,0.005848206610084771,0.03392121531551292,6.109313882290177,0.037651386634324165,-0.10013282677614864,63.35233535756907,4151.065376434239,1-24796-A-47.wav,1-24796-A-47.wav,airplane,exterior/urban
